posting_hash , ngram_size, doc_count
cbcc4cd569b938be, 1, 1
2adff15a507be954, 2, 1
a5261dfc7dc45c30, 3, 1
5a075cd63353b479, 2, 1
c65df3dd403b5dcc, 3, 1
cda077d33b4f1ba2, 1, 1
db57647e8a53002f, 3, 1
bf29d7cc1f96c2b2, 2, 1
c60913b23553dee7, 1, 1
99d1486b1ce773d, 1, 1
b4598b4b0d132cfc, 1, 1
361946ee17f0f915, 3, 1
74ec8fe186e2863d, 2, 1
13cce3103fe5d3af, 3, 1
519264c42aec691f, 2, 1
369c8f59b4f386ad, 3, 1
d216391af777b6bc, 3, 1
900c34ec6f3f3f40, 3, 1
89ca2e8d2d3556d7, 2, 1
e8813060d011fd23, 3, 1
395b232ce5040b3d, 2, 1
d9b1bc4e2a7bc66f, 3, 1
f5b95b8021d1daaa, 3, 1
5ff81d04de7d0ce3, 3, 1
98b56c44a75ad526, 1, 1
5413841677c3debd, 1, 1
ce7d4d31ce69c932, 1, 1
fed2817e9b079186, 3, 1
e293ff33413c9dfd, 2, 1
ecfe5c0da185bdd3, 2, 1
ea17de67285a450d, 2, 1
48edae71f8f40e65, 1, 3
2f6faa23bceae99a, 1, 1
b3495efcde6a14fc, 2, 1
3a63cdf5aad0ec18, 1, 1
e7bf2f204cfa71eb, 1, 1
dda26bf72253ccc4, 3, 1
bdb7e4119673b3e4, 3, 1
c5f33ce67b4355d, 2, 1
e24cee0c67015f2d, 3, 1
5a9af687f166f249, 1, 1
a35f00d58013eb7b, 1, 1
558763765bc176f2, 3, 1
d48acabcedf1c09c, 3, 1
69327398172a6ebf, 1, 1
c5a933f8ddda0da5, 3, 1
64a92e37e678307d, 2, 1
b328e6db00f531ac, 1, 1
84bd055ce2f7250b, 2, 1
7ceae5fe8e713466, 2, 1
2991d5fb2e4f537f, 2, 1
b2d8d2107b93a635, 3, 1
da7a40be264412d4, 2, 1
2e724014c1678956, 2, 1
e087d81b5ab26ba4, 2, 1
9a51337924f1cb22, 3, 1
a6b0b0a2c4788f04, 3, 1
865e92c6de273c25, 2, 1
39b892ac3ca55313, 3, 1
694cca1b42c58a49, 2, 1
1addaf718fc8ddbf, 3, 1
e1e4004b3c68e1b, 2, 1
c7913a1c299001e9, 3, 1
a58ebe123b0aa2e9, 3, 1
537a6c34b235746a, 2, 1
1696e4440578c32f, 3, 1
376a8f96079ed3dd, 1, 1
f456c80e23f5fab7, 2, 1
bcc1561b1f58b6e7, 1, 1
38d06b70a837e1c3, 1, 1
486bc8bc944e1991, 2, 1
f2e7eb576ca4ba04, 2, 1
119331d931c0a03, 2, 1
d645447981606d58, 3, 1
6b87965e7e89d5c6, 1, 2
723926cc0de095ae, 3, 1
72262d62dbf00c05, 2, 1
1051be58ac9710b8, 3, 1
5a3e1da3a3d352cc, 2, 1
78eb28e983dbc8f3, 1, 1
bfdbada62922896f, 3, 1
7c3a30a19c380cd9, 3, 1
5fb33ef375e142, 3, 1
3bc59a8314abd81a, 3, 1
ed8a4484af5f710c, 3, 1
d3a849f0d0080da, 1, 1
7e5e4ac5a3e4f75a, 1, 1
4d08dfb64ac5e080, 2, 2
2cef0fe4d9f0378, 2, 1
a6b53d858beb938b, 3, 1
78101dee6b83c631, 3, 1
e7fbc09f2cbab969, 3, 1
267ee750114c2de1, 2, 1
9270d4684a392191, 2, 1
fb1cf7274c960f05, 3, 1
ce5302a2dba02c0c, 3, 1
ce5b737a6453bf3e, 3, 1
a06dffeb0d6c8800, 3, 1
447aa461da48ae13, 3, 1
5624ce08f28157a7, 3, 1
46e2ff2d74dfb8e, 3, 1
692768a05aa53933, 2, 1
be17bbba31285525, 2, 1
9f5637057f99bf11, 2, 1
9495afd5e976aed5, 3, 1
5b74d25a41dd5a59, 2, 1
d4f8597617036fae, 1, 3
f9137935a66db11, 3, 1
eb17573ac8247109, 3, 1
361b048e808aa726, 3, 1
651d899361292668, 1, 1
aa86bcbada81af17, 3, 1
a13a2d2ce2adcb77, 3, 1
183140bd4814c723, 1, 1
3ac0227a9b5bb6ce, 2, 1
350fde57ac90de05, 2, 1
79eb194eee53d467, 2, 1
e9513ddfaff300f7, 3, 1
afebed9cf3e5b34f, 2, 1
894741bff4231c11, 2, 1
db7770a5e8260dba, 1, 1
6dd03aea6a6861d2, 3, 1
2c61b47ffabfff8a, 2, 1
5a39bb84de82fc5e, 2, 1
ef701a4b5dc7562b, 3, 1
cbefd76ba116bd33, 3, 1
80fcbc529bbc8e02, 3, 1
225a5d79ca879e4c, 3, 1
12ca5647846245e8, 2, 1
a9a9cb00d2ba8200, 2, 1
8f8845c8f9ad7bc4, 2, 1
b234bc2b683a46ea, 2, 1
5e59f468359575e7, 2, 1
1a63300c5ded01f4, 3, 1
c2d0131795cabf16, 3, 1
3248cd37df35845d, 3, 1
d4453680e2a427c7, 2, 1
3e31a07d3a55324d, 2, 1
db0220dac3221c18, 2, 1
126506dca9dcb32e, 3, 1
86cbb92469d3c534, 2, 1
732bde2526738b6a, 2, 1
4dae3cfa22bca123, 1, 1
18bfef9610c128e8, 2, 1
4289b1d16c9879a4, 3, 1
642bd85db07c3e04, 2, 1
110d1485759b2b7c, 3, 1
9af4b0f5b0b06631, 2, 1
574b2b07b7489208, 3, 1
80493eec77f61955, 2, 1
d4c29f6b39f2dc32, 3, 1
4d7f306f2e9fc84d, 1, 2
3c8d363e14e4093d, 1, 1
5d61db7336945c3c, 2, 1
1583572295030e66, 2, 1
3046bfc21784a031, 2, 1
af7fce8974f66a0a, 3, 1
15038864a01572c4, 2, 1
41f5c026990a9a4f, 3, 1
268b8d7333189a3f, 3, 1
17e90965afd3104d, 1, 1
e6ba30596ed7faa, 2, 1
5f2b1c199f3bbcde, 2, 1
38d4070e9cf58f39, 2, 1
4db3e591028020da, 3, 1
c6f716162db52aa5, 2, 1
a6da7507810fbf04, 3, 1
18490f9bfb0d0d7a, 2, 1
3e5ea8ed3c9c291c, 3, 1
ae0eeaaaede9b643, 2, 1
92b7a9f0af29eb42, 3, 1
fb9807732462893, 3, 1
fd8a1aa5854ba8ad, 2, 1
c6bc2349619c0cae, 2, 1
4a0b14591d9e8bda, 1, 2
a62631f8219eb006, 1, 1
46d329e6c8e2831e, 2, 1
d2aaac724936ea2a, 3, 1
8decb91003f1a187, 2, 1
22a777dfe11570a8, 3, 1
a880fd7e0aaa4a68, 3, 1
1312d9c9110016ce, 1, 1
4b61baaa9f69e78c, 3, 1
eca08fccecbd09b8, 1, 1
26a270f5dd870867, 2, 1
5a4abd53673832ea, 3, 1
401454ea23b46e65, 3, 1
44f70808f7bdea96, 2, 1
eb01e18a3dea13c1, 3, 1
f205f06a9d1599eb, 3, 1
2be2bb6e69771d76, 3, 1
a0fa468e0c7eca00, 2, 1
89900b0ef0c7df43, 2, 1
ceb7ecf3a32110b1, 3, 1
5db9bc692f9d4f8f, 1, 1
41d1be27cdf717e0, 1, 1
842748e210b52d29, 3, 1
665fc937a40ed70f, 2, 1
798564c231641ecf, 2, 1
9853e5114187f04f, 2, 1
74a87af61457c1a9, 1, 1
4c44b784a95e678a, 2, 1
1cbc647c473644ad, 1, 1
6044e58360742e81, 1, 2
c829f2f523a0c96b, 2, 1
a63a7ea62828829c, 2, 1
d60f152377d9836, 2, 1
2d7aeacf089781ce, 2, 1
b3697479c07d98d5, 1, 2
2cdecdbc159df81, 3, 1
aa0af6df3e6cedc0, 3, 1
2439d5507640a386, 3, 1
e73562a506e230d, 2, 1
dcea10d7ace6a533, 2, 1
53c70f1d89492ffe, 2, 1
9350e9548e8ff826, 3, 1
5f2a66b1f626f50e, 3, 1
31c219630ed22978, 3, 1
eed6bfa8361c5ea9, 3, 1
3a85ebc649f5779b, 2, 1
c6f397d29abe94a9, 3, 1
42648788c11c78c4, 3, 1
ae63941ca9324abb, 2, 1
c6c4a4ee2c443814, 3, 1
838be1ede41380de, 2, 1
ec9e1c3e12cc8e5, 2, 1
c48d276e2366383f, 3, 1
88ea3363221dbe28, 3, 1
b1ac9fbc5d870ea9, 3, 1
367e5573482f62cc, 2, 1
d9625a6e416dfa5e, 3, 1
79dde79a728da776, 3, 1
ffb6a370b1d80313, 1, 1
c6e07280fa793e9, 3, 1
b820c8c34ab0dfdf, 3, 1
d12a3ae696bafc9c, 3, 1
883165eea5feca, 3, 1
a649349fcf5df4ea, 2, 1
6f601156ccabdf5e, 1, 1
c39c79b2b915474c, 1, 1
f82c75265f234223, 2, 1
237337d33b7b3c1, 3, 1
f848257b706f3d42, 1, 1
1ee57ed91b7491aa, 1, 1
54f1f56dfc04c348, 3, 1
f448afacf6efd555, 3, 1
f37b2d30110e29c2, 3, 1
2bc50ea6d0245944, 3, 1
6d157c507f120012, 3, 1
e6db39949508c631, 2, 1
8c35e9bdbeaef519, 2, 1
d8b8886a233ad188, 2, 1
97a70ebfee5925c3, 3, 1
9fbdebf903438c85, 2, 1
85b8ec4c38f9f57d, 1, 1
699c72735189f3ff, 1, 1
fc618581357c897c, 1, 1
5c88e740ad2a7552, 2, 1
898814825de4e4b6, 2, 1
8a084d3c306ea54f, 3, 1
1bff42d307a24138, 1, 1
315024d3e2849c48, 2, 1
3ff412b9faeb366b, 3, 1
802091e5875c9a85, 1, 1
30c5939a63f6845b, 3, 1
3a95a99aedcf2e6c, 2, 1
cba9a30db07b8841, 2, 1
9ec47e89844d2f24, 2, 1
d72b708b9e2d20de, 2, 1
1147813e78ef9b61, 1, 1
b81788ef92c32fd5, 3, 1
abb5ae1599b9ec92, 3, 1
c725624d3e2f75bd, 1, 1
aef439df7124fa23, 2, 1
e6e57ac9630d9144, 2, 1
2b4553083668cdcc, 3, 1
c529e49dff33fa53, 3, 1
5400637d0e2b4879, 2, 1
cf734362d2fba4cc, 2, 1
60cce1b5f72fdc04, 1, 1
67085b075ac14cb7, 1, 1
72f93770499700ee, 2, 1
aa9dbf6eac785457, 1, 1
9f034c8a5d611757, 2, 1
4460ea2149c4cfc2, 1, 1
399a86a0e6690788, 1, 1
9636645fa5effe0b, 2, 1
5a923c3764d72943, 1, 1
66a669e39e8740ec, 2, 1
d3a7a8c9948ad88b, 2, 1
73e6d9dea222c108, 2, 1
81a7926150799865, 1, 1
6d39b00f91bb9f7a, 2, 1
b48e22b6ea36b65b, 1, 1
98c197231d7a0e14, 1, 1
17f2644254a64f3a, 2, 1
b2ce63b6aaf42d9f, 1, 1
5c6b49c7fb93ee1d, 2, 1
ad28a43beec3e9cc, 2, 1
67206e8ae54f1a5b, 2, 1
e7c950096bfc2d5b, 3, 1
da4066d48633f49a, 2, 1
473966684b656b7c, 3, 1
da8fab5f318073f2, 3, 1
fe6cc36c6368a766, 2, 1
5b5070027d8d6309, 3, 1
3f53b56e8c038d7d, 2, 1
ed93c9fc040176a8, 3, 1
b513b980b2ce84be, 3, 1
baf535333dfcaf8f, 3, 1
57db1ebfb5ae016b, 2, 1
8f53ad21588009e3, 1, 2
3344ac595f2268fd, 2, 1
83fe7a2c43679519, 2, 1
ad8cc8d2ba3d8794, 3, 1
852014167f9f24fa, 3, 1
4aa71a0b1550b941, 1, 1
751945476b4daa85, 3, 1
9cc25f2dfff8a3b3, 2, 1
ab661b1413565350, 3, 1
ee5650d44b353aa7, 3, 1
8ab221bffcc2667b, 1, 1
7848bf7a760759c2, 1, 1
270e7d78c47e8c15, 1, 1
85a291ac50fd31e2, 3, 1
2d18c29b8dcd9cfc, 2, 1
a43a7c7dfc418811, 1, 1
f316a2c07d3acfbd, 3, 1
afc290e21bf60dc9, 2, 1
61aae4fda1b8a8ce, 3, 1
2fef5cf46d4348b, 3, 1
2d0bb42219f3734b, 2, 1
4275f50a5188aa42, 2, 1
3ef0d917ba60fb73, 1, 1
6bb9b04b4d52618e, 2, 1
9316a621770e055, 2, 1
51178b534817a397, 2, 1
abd29db58999924f, 3, 1
b4e64af0a223c12f, 3, 1
c6f9622e14400f1e, 3, 1
596ada4be423ccd3, 2, 1
b98f4a8c3d491046, 1, 1
ee31a6fab174b33d, 2, 1
1fabb84bbf681b50, 2, 1
357b70b33e886aba, 2, 1
50a9ec29349cb35, 2, 1
570c442b47025396, 1, 1
ba2352eeb1eb2f13, 2, 1
87c2ba39f4fce94f, 1, 1
5cb314d66d61d851, 2, 1
326c38d76f0e5ad4, 3, 1
fd0cdcb935a7fd57, 2, 1
b187814e7f301fba, 1, 1
7a2d50bffce52115, 2, 1
3c8d912cb7ddbc17, 3, 1
6188d0d7a4f551ef, 1, 1
b7f8d86defa1e833, 2, 1
39bf742eb5966fd3, 3, 1
4b20dd685435052, 1, 1
fca0554812dc734b, 2, 1
df7188d06ba5e2fd, 2, 1
ce0c54015c37b38, 1, 3
b3cd3d1e42d6468, 2, 1
6573a1b87fd9c1f8, 1, 1
9be454720b818584, 2, 1
7e12bb5994da20b3, 2, 1
459a7e79f8dfe81f, 1, 1
3640e88fd850bdee, 2, 1
5514654f91f4055, 3, 1
20cf8dd4a938cf5e, 2, 1
af55b80330b6341a, 2, 1
e64bd415350b1262, 3, 1
a404de49e945a9b0, 3, 1
623c38d0f9dddbd3, 2, 1
dce545f72c61ed10, 2, 1
f483e34f2006532a, 2, 1
5fd267bb0d45791d, 2, 1
bd520cbfd990a077, 2, 1
2f2bb259cbdc94a0, 2, 1
f2a3d5d81856e040, 2, 1
e409f7ed05fb879e, 1, 1
6d7bb4d38a79fbe5, 2, 1
fcecd54c0ab7113c, 2, 1
569d3db33647203b, 2, 1
c6320bf4130ea8a0, 2, 1
6d2f5a981f8f2767, 3, 1
9f731f181690186a, 3, 1
54fb52cd4aa931ae, 3, 1
5aa24c7a21ffcb9b, 2, 1
f67f7f9b03b8a090, 3, 1
2512399d4cb36cc3, 3, 1
e06081d9702f0444, 3, 1
8f7adcd82fe4e29, 1, 1
a4acf36a01792e62, 3, 1
8fccddc49304cff0, 1, 1
5d9aba878f4ea8d, 1, 1
799424c257a2bbe7, 2, 1
54bbc2939281a468, 1, 2
517829ed10c10e39, 2, 1
1362704df4e94b43, 2, 1
2304a384ad3bd8c, 2, 1
5025a0441ee641d0, 3, 1
ff49efb30e1f53fd, 3, 1
248ac2f630e3b6a2, 3, 1
642437ba4b2bbb78, 2, 1
b41fd67cea150648, 2, 1
8eccce75238e7c12, 3, 1
1bc2bea3988de474, 2, 1
cd3498100eecb0d6, 3, 1
788d52a128984197, 3, 1
e2019a46998dee11, 1, 1
53de0e7dff45ade7, 3, 1
61c265a7a5f84c85, 2, 1
f511391fb84728e7, 3, 1
280f51cca45f24e4, 3, 1
3363a927766fda03, 3, 1
2c068764e3a3c1b2, 1, 1
a7daf78940b7db11, 3, 1
31f7c20dd13c1c1f, 2, 1
a57cce6730d53197, 3, 1
4a5ce1344c614927, 1, 1
88c522746768cfe8, 2, 1
efa1cf64ab0bd4f9, 3, 1
50c273a6f6304b10, 3, 1
d09f2557941cdd56, 3, 1
2efb48d10a4ca16c, 1, 1
920066932e07f49c, 1, 1
6127fe9c0e7bf3cf, 1, 1
fd7e65effa2c7af0, 2, 1
ea5253847588a4a3, 1, 1
d83461b74ac418dd, 2, 1
b37ba7e99fb7d457, 2, 1
880cdf8c20677751, 2, 1
ffba3045c0c33402, 1, 1
dae605ee8f4ef272, 3, 1
759439bbac948af2, 3, 1
d735d96a5879e531, 2, 1
1a93bbd6d85d9247, 2, 1
694042b6443195e5, 2, 1
256f0180d0dba6b6, 3, 1
8fbaf7eb46762213, 1, 1
ba2d3aec40057724, 1, 1
46e2756d868b4136, 2, 1
57c2f763c6f023db, 3, 1
9833aff6573e3884, 2, 1
ab4f3ab5917e0699, 3, 1
fa7efe4912cfa330, 1, 1
e3b170e839bad3bb, 3, 1
b4e44d65ff145cbe, 2, 1
9ef5480de172a1b6, 2, 1
9cc0be571c3ad8ea, 3, 1
8a056618d68ae7d3, 3, 1
b7936d27d0b7cc4a, 2, 1
c53f1ab2f9822486, 2, 1
a6af98fafde2153d, 2, 1
63d5bfd326c63021, 2, 1
5e5b0d4efc13bbe4, 1, 2
6ff50af1d56612e7, 1, 1
e363e8c66372c9ea, 1, 1
80bec84e3e9e41e0, 3, 1
21694b1e52171173, 2, 1
74e84725352a8df9, 1, 1
ee06ab91db5eaed5, 1, 1
99dd5ed44e958427, 2, 1
3bccceabc4c0053f, 3, 1
10b0739274c2d0f0, 2, 1
e7a64aea39209f21, 3, 1
2df98f6f5e1def0c, 2, 1
456760e8ff9e52f9, 2, 1
ac61ce4c6193c104, 3, 1
2d802264fc46dad8, 3, 1
9ff5ef2f22a7f5b9, 1, 1
330b1b1e508c904b, 2, 1
7cb779b74b2cf024, 1, 1
8f092d8060aaa44a, 3, 1
77a2f526d4b7de2d, 3, 1
6625311ed2a4b034, 3, 1
65bf2d91423b003c, 2, 1
e98e78531b88dd2f, 1, 1
db8c7f8b339ef5d6, 3, 1
5d6980d116ea1b24, 2, 1
a3d5b1d1efaddfcc, 2, 1
6651a7d7308c0d8d, 2, 1
301740995b54a1c2, 1, 1
bc8a388037a748aa, 2, 1
27ea287391700190, 2, 1
3099af0afe3bc756, 2, 1
ca645c0776de84eb, 1, 1
113e6ae834ed18bd, 3, 1
5f5b35fff7508a35, 1, 1
46e9a57e10991e36, 3, 1
d309f71874cb800f, 2, 1
db4e77b5efd57c22, 2, 1
7cca7e73d782723, 1, 1
1c01500573d2ac12, 3, 1
bd7826c972a4a1a4, 3, 1
31b6636679739fc0, 2, 1
b7d5868bf6e00a19, 3, 1
b9c1050769c4080b, 3, 1
620704d0edc96a7f, 1, 1
6021601de16f7cde, 3, 1
dee60106043a0cc3, 2, 1
613f3bef1b58101, 2, 1
92c1a3a6fe4bc513, 2, 1
1e8656a6f975422c, 3, 1
958d87339695d6db, 2, 1
b75747819f55d1fa, 1, 1
f60edc2d1906e480, 3, 1
cace64fb4006111f, 3, 1
b65ab3553af0f560, 2, 1
e5d1b79f3226538c, 3, 1
42d277b8f723b8e2, 2, 1
46395946a644b49b, 2, 1
84674e34cbacc1c0, 1, 1
590056c36f497aea, 3, 1
1e83a407a356507c, 2, 1
82b474a5825fac23, 3, 1
956de2f63738d474, 2, 1
522910f8c5579972, 3, 1
f376ab79dea82bb4, 2, 1
6334b994771e1a85, 2, 1
57c3402d6d7e6e75, 3, 1
1559b7f6a1949de5, 2, 1
f51d5258e3ec3186, 3, 1
e57026f236039934, 3, 1
d8ecede178f2c63d, 3, 1
7a92bcaf51ff836c, 3, 1
5c70524b066b65aa, 2, 1
c11cb10a7039d066, 3, 1
2ed623ce98a761ba, 3, 1
b5402ee085b80388, 1, 1
49f41bc4332ea69d, 2, 1
3f0ffc72a21fd2be, 1, 2
348ed127a0d05866, 3, 1
b426d3bb105acaad, 1, 1
6e0ace53d087393f, 2, 1
8506f66bd0065854, 1, 1
7820f96ababbec0a, 1, 1
aad0d91674d229, 3, 1
3a35c222498cefd5, 1, 1
ad9965c5b793966b, 3, 1
73f984812b4962eb, 1, 1
9bffb28c0c4f967a, 2, 1
a3aa3cbe63a43604, 3, 1
e95fcef4960d4e1c, 3, 1
aa48d7ee59105332, 3, 1
b2a3fe7f78d14592, 1, 1
629141e29a167632, 1, 1
2e1a018aa91259e9, 3, 1
1dd29b64114806cf, 1, 1
566662a2df3a8909, 3, 1
6a8a68a8c126dc10, 2, 1
29e39b001915d9ba, 2, 1
4afe1794d9d3bc35, 2, 1
8facf3a66048f9ea, 1, 1
17ec29475dcf787c, 2, 1
5689be1e25725543, 1, 1
a6aed763482318d6, 2, 1
c509fed7e209531f, 3, 1
7848f7b7a79a9e0d, 2, 1
17b482b1202e7d3d, 3, 1
1d7fb3f756dc989d, 2, 1
825c32a7d84362a1, 3, 1
b6100d90627fca58, 3, 1
63988e58544658a9, 1, 1
ee36509809812bc5, 1, 1
e30d104279cab003, 3, 1
6dbfabaaf8c51545, 1, 1
a1488d14737418ec, 2, 1
12c2f3ffa5fa6ca5, 2, 1
667f943bbefc42f, 1, 1
93c5c85d08e82522, 3, 1
b6e16dc88b21d483, 3, 1
1dfeffb7f5124127, 1, 1
936783169b4b452b, 2, 1
23a47a39c499b6f4, 2, 1
e357ade886736d33, 1, 2
fb230ba00b719c60, 1, 1
6b4e73176a90ac5a, 3, 1
ccf0efda6bf0e555, 2, 1
4d1e6dd3aba8fb34, 2, 1
8eb4255eb863c24b, 2, 1
96e946edf5710a1b, 2, 1
6e6dcd281c3f10db, 2, 1
7edeb1d9f6e73d3d, 3, 1
c38e05de57b8b7d5, 2, 1
3816c21faee87199, 3, 1
2ef69821b0cc0f, 2, 1
6b2120c6c6114f20, 3, 1
ae97299f9aa4d82a, 2, 1
ece548825fb93871, 2, 1
fd26799cb248e2a8, 3, 1
fdafd0b774b42eb0, 3, 1
a2104084246c9dff, 3, 1
7b389fde86dfa183, 1, 1
1469096f90154d1a, 1, 1
c9d5f1bc10d54bf2, 1, 1
12f76dc0f5696893, 1, 1
6a777dda4fa4b28a, 3, 1
83eda6a001789138, 3, 1
5b329bcd9827656, 2, 1
56f0bc354c42dde3, 2, 1
8f5adec68d4bbeec, 3, 1
e9608c9f906ae6a6, 2, 1
befd35aa8e518a9, 2, 1
e3ed6e1ad32eb37c, 2, 1
53ab4472ad1c1f3a, 3, 1
b7fccd5d28e6c6c5, 1, 1
ea2784a924fcab8f, 3, 1
12583fcf81cd2f38, 3, 1
a081838841fd9ee5, 1, 1
5cbb499f43f5fabd, 2, 1
1dfa783529c2400d, 1, 1
79a6d088b984a5d, 1, 1
dc0524f6808fa42f, 2, 1
c49d791ca74b1cfb, 1, 1
5a0ed71b56aff68f, 1, 1
d2736231c04bda5b, 3, 1
3455370c886d7b12, 3, 1
804893b921e112a1, 3, 1
bfb947a5194894fe, 1, 1
12e89750e30b8bce, 3, 1
4441f9915bf5c697, 1, 1
ef2ddddbf81d92e5, 2, 1
208920cc8c4f763e, 3, 1
5d03bd5cc54cbb28, 3, 1
7d94d62821324283, 3, 1
8f69d767734e31f2, 1, 1
f9af3cc01f3b4656, 3, 1
28cf8c52bf0a4078, 3, 1
43f3ea20ea3c6ac5, 1, 1
d5639fa2342cd329, 2, 1
c28754ad34453460, 3, 1
51e8acb977f3df8, 3, 1
4d00713a751eb6a8, 3, 1
b8bab5687d39b6f1, 2, 1
2ffb95cf825c14e0, 2, 1
7e6af55edc940790, 3, 1
c470ec3bb893d3fb, 2, 1
40956d6e087841f0, 1, 1
2f8844b29ad40f95, 1, 1
fcc92c4bef97277b, 3, 1
1ba9b84391f5de53, 2, 1
61643b64de0a92e6, 1, 3
47a948fce5d879b6, 2, 1
48a24b787caca2fd, 2, 1
a99c4cb998155cab, 3, 1
cbed42b4e3378289, 2, 1
36bffc19df00c6f3, 1, 1
3b40daa83d1f0817, 2, 1
73be9c89436aea62, 3, 1
1b346a7cd990741e, 3, 1
f314695ce8e7a88f, 3, 1
c9f396e84d0c56ee, 2, 1
a5c5fde6ef3367eb, 2, 1
ae91078fbd50e5e5, 1, 1
c80a1d8da3cd92b8, 3, 1
4a93fec99bdb716c, 3, 1
a0e6b7c845a9b0ea, 3, 1
3b393496c9642224, 2, 1
8f709df57e4e7ef1, 1, 1
a75158a1ace6a8f3, 1, 2
aab5e7cc52e68aac, 3, 1
4ea71db5fede4470, 2, 1
a8446e67773df80b, 2, 1
eb6c450f7ca2e69e, 1, 1
8eecfb79dcaee4c8, 1, 1
f26452bd6596aff6, 3, 1
577052953e70a4e0, 3, 1
8002d6dcd3df43e8, 3, 1
c35f16a3f782bcd5, 3, 1
eb22807b8c6cabc2, 2, 1
9da46e6dfd15dbf3, 1, 1
493504c4f428cc87, 2, 1
c82834491852c411, 3, 1
be0ab8be17d68b36, 1, 1
77c032366d5a5f6a, 3, 1
2999a76e78a815d0, 2, 1
44f49e823cb30f70, 2, 1
2b89ec54d85942a3, 1, 1
1efeeae2b19b6e3c, 2, 1
9e0463e251f24a18, 1, 1
6c62459614ac4164, 2, 1
573174ecec8afd46, 1, 1
5c153ff3f60011f8, 3, 1
c2da69efd9504141, 3, 1
d13693e7ae64d09, 2, 1
12a623631a877c77, 2, 1
308f7120605dbc97, 3, 1
e4a85aba80c2f891, 3, 1
3d721579aa892ad3, 3, 1
c5c46f8497573db9, 2, 1
a8559f17dfcbadc, 3, 1
990d0a325efa985a, 2, 1
dcb9abe5c2248635, 3, 1
4767b0aea1b0652a, 1, 1
267bcc685b4255cc, 1, 1
da9e46c5d75d3c87, 2, 1
6c0b1b1685ebda47, 2, 1
21013ca1fc039546, 1, 1
ac2e3d607301e52b, 2, 1
41f2b9246554580e, 3, 1
89ebcf72c341eee, 3, 1
3dccdeab33cfa2a9, 3, 1
5962f20e3290bc35, 3, 1
48c774754e508f8a, 3, 1
ec130cd4950e68e1, 2, 1
34ec729cc8bf5aff, 1, 1
f4cddc7dda611fc7, 1, 1
d742636cdca3b53b, 2, 1
8b0a209052537415, 3, 1
c4403492269b4d22, 2, 1
1e13988ee4a29d61, 2, 1
c5164500c9502811, 3, 1
5813427879a0103b, 1, 1
6cfaa2791720dcc1, 1, 1
6db618066f534474, 3, 1
ee7eb2e4e82366ea, 2, 1
3375f9f069cc4026, 1, 1
fdc2842ba463e845, 3, 1
f1e664a56dbb2bb5, 1, 1
52593a655740aab4, 3, 1
ec98e70aab07ece8, 1, 1
67cf7ddcfd48b301, 2, 1
dff1bdee37ce89c8, 2, 1
3a33d56f732595e9, 3, 1
c4d84b1cb9a2ab96, 3, 1
b01c4c911bc62cdc, 2, 1
1b6ba0f835dea8fa, 1, 1
40a3468c4fbbcf5e, 1, 1
108637b0a3c313cc, 3, 1
3f8979a3407074ca, 3, 1
e7f715aa8f87c28, 2, 1
941f1df6a0613355, 1, 1
428d1feaa95abfdd, 2, 1
ba6984025641e710, 3, 1
dddc4671ced521ac, 3, 1
fcb02d806e9bdd06, 3, 1
6a78e03164f0a601, 3, 1
e8e1dfc7cb9137b4, 3, 1
fdeb72be5b2ce2e9, 1, 1
3066440a2140bd9, 1, 1
77812f5a86387b32, 2, 1
bfcb713c34bd7737, 3, 1
3f8b383ec43db1b4, 3, 1
27bcdf7edceb0379, 3, 1
469de37db3b236ed, 2, 1
e066a6e67aca19f8, 3, 1
8a81b4e339380398, 2, 1
32e08bf2ad49a34c, 2, 1
9c9e076988dee29a, 3, 1
a0087735449b26c3, 2, 1
278e4818a7945dbb, 2, 1
6ae6d43085e710fb, 3, 1
6950cb0e4353b325, 2, 1
cdb47439cf6f1368, 3, 1
2be1eb672431a9f0, 3, 1
4efe252b9a3f0dc9, 3, 1
f7303eb580bf6a66, 2, 1
abf760963f65f94b, 3, 1
f8a18faf7bbcd2b5, 2, 1
c47bdb078542c192, 3, 1
c5b5f0be1359e13a, 3, 1
9e08ef520ab587ea, 2, 1
37bf52ffd2dff884, 2, 1
53602b556fd46356, 2, 1
15fb32478fec1cba, 3, 1
f8b9049ca9886a6b, 2, 1
419bcb21f04da472, 2, 1
294cf728db613849, 2, 2
ee302dcf857910c5, 1, 1
2eafd70736edcd9a, 2, 1
fafde6b3d372494c, 3, 1
74cae5756be921aa, 3, 1
55011b8fb4101f7a, 2, 1
e36f3c2279867a58, 3, 1
e0ed8c6dde2a0036, 3, 1
6dc3e23fb5fd401c, 3, 1
c2b8d8a5b707c776, 2, 1
1edcbbb5a4f467b2, 2, 1
a70edaf1851e35e0, 3, 1
c9f945a4e197b88c, 1, 1
c3f2b3dfd28ad743, 3, 1
ef9960332b0e2fdc, 3, 1
7d199ca5e62baea5, 2, 1
6a92337cb6a35f0a, 3, 1
e80bc946ec7bad90, 1, 1
3545937d87fbe77e, 3, 1
f422b2652ce75d8b, 3, 1
84c6fb02a2e71711, 2, 1
b38eb4f00adc9f9f, 3, 1
2843fba6de1bd4bb, 2, 1
22d574fe2ecc51c3, 2, 1
1836eaef07ee3047, 2, 1
7a46c029aee10795, 2, 1
